198,213,34,81
198,213,34,81
194,213,34,81
194,218,34,80
190,218,34,80
190,221,34,81
186,226,34,80
186,229,34,81
181,228,35,83
185,227,36,85
184,227,37,86
188,226,37,88
188,226,37,88
192,225,38,90
196,222,37,88
200,221,38,90
200,221,38,90
203,219,40,94
203,216,39,92
203,216,39,92
203,216,39,92
207,218,40,95
207,218,40,95
211,223,40,94
215,224,39,92
220,229,38,90
223,232,39,92
227,228,39,92
232,230,37,88
236,231,37,86
240,229,38,90
248,229,38,90
251,224,39,92
256,226,37,88
256,226,37,88
260,225,38,90
264,225,38,90
268,227,37,86
272,227,37,86
277,232,35,83
281,236,35,83
284,239,37,86
284,238,37,88
287,240,39,92
288,237,38,90
288,238,37,88
287,236,39,92
288,234,37,88
288,235,37,86
284,234,37,88
284,234,37,88
288,231,37,86
285,227,36,85
281,228,35,83
281,228,35,83
278,229,34,81
278,230,34,80
286,229,34,81
286,233,34,81
286,234,34,80
282,235,33,78
282,234,34,80
274,234,34,80
270,239,33,78
262,235,33,77
258,235,33,78
254,238,34,80
250,238,34,80
250,245,34,81
242,245,34,81
237,240,35,83
229,236,35,83
225,232,35,83
217,231,36,85
209,227,36,85
202,234,34,80
194,235,33,78
186,235,33,78
182,235,33,77
175,236,32,75
167,236,32,75
159,236,32,75
155,233,31,74
147,228,32,75
142,223,33,78
138,223,33,78
134,222,34,80
130,223,33,78
130,222,34,80
130,226,34,80
126,221,34,81
121,219,36,85
116,215,37,86
116,215,37,86
112,211,37,86
112,207,37,86
112,206,37,88
112,206,37,88
112,210,37,88
116,209,38,90
115,208,39,92
115,204,39,92
115,204,39,92
115,200,39,92
119,195,40,94
119,195,40,94
119,196,39,92
123,196,39,92
127,196,39,92
131,195,40,94
135,195,40,94
139,194,40,95
142,189,41,97
142,189,41,97
147,186,40,95
151,183,40,94
155,184,39,92
160,185,38,90
164,186,37,88
168,187,37,86
172,187,37,86
176,187,37,86
181,187,36,85
180,182,37,88
184,179,37,86
184,179,37,86
184,175,37,86
188,175,37,86
192,175,37,86
196,178,37,88
196,178,37,88
200,177,38,90
204,173,38,90
204,173,38,90
208,169,38,90
208,166,37,88
208,167,37,86
209,167,36,85
209,167,36,85
213,167,36,85
213,167,36,85
213,168,35,83
214,169,34,81
218,169,34,81
218,165,34,81
222,161,34,81
222,161,34,81
222,161,34,81
226,161,34,81
226,161,34,81
230,162,34,80
230,166,34,80
234,165,34,81
238,165,34,81
238,165,34,81
242,161,34,81
242,161,34,81
242,161,34,81
246,157,34,81
246,158,34,80
250,158,34,80
250,158,34,80
250,157,34,81
254,158,34,80
254,154,34,80
258,154,34,80
258,149,34,81
262,151,33,78
266,155,33,78
266,155,33,78
270,155,33,78
274,159,33,78
274,158,34,80
274,158,34,80
274,158,34,80
274,155,33,78
278,155,33,78
278,155,33,78
274,155,33,78
274,155,33,77
275,156,32,75
275,156,32,75
275,156,32,75
275,153,31,74
275,154,31,72
276,154,30,71
276,154,30,71
276,154,30,71
276,155,30,70
276,155,30,70
280,159,30,70
280,159,30,70
280,164,29,68
284,164,29,68
288,163,30,70
288,163,30,70
288,163,30,70
288,163,30,70
288,163,30,70
288,163,30,70
288,163,30,70
288,163,30,70
288,163,30,70
288,163,30,70
288,162,30,71
288,162,30,71
288,166,30,71
288,170,30,71
288,170,30,71
288,170,30,71
287,170,31,72
287,170,31,72
283,174,31,72
283,174,31,72
283,169,31,74
283,168,32,75
283,168,32,75
283,168,32,75
283,168,32,75
282,167,33,77
282,167,33,78
278,171,33,78
278,175,33,78
278,179,33,78
278,179,33,78
274,179,33,78
274,179,33,78
270,182,34,80
270,182,34,80
270,182,34,80
266,178,34,80
266,178,34,80
262,178,34,80
262,178,34,80
258,178,34,80
258,178,34,80
254,178,34,80
254,182,34,80
250,182,34,80
250,186,34,80
250,185,34,81
246,185,34,81
245,184,35,83
241,184,35,83
237,184,35,83
237,184,35,83
237,184,35,83
233,184,35,83
229,184,35,83
229,183,36,85
225,183,36,85
221,183,36,85
221,183,36,85
217,183,36,85
213,187,36,85
213,187,36,85
213,191,36,85
209,191,36,85
209,195,36,85
205,195,36,85
201,195,36,85
201,195,36,85
200,195,37,86
196,195,37,86
196,195,37,86
196,194,37,88
192,190,37,88
192,190,37,88
192,190,37,88
192,186,37,88
192,186,37,88
192,186,37,88
192,190,37,88
188,190,37,88
188,194,37,88
188,194,37,88
188,194,37,88
188,189,38,90
187,188,39,92
187,188,39,92
187,184,39,92
187,184,39,92
188,189,38,90
184,189,38,90
184,189,38,90
184,193,38,90
188,193,38,90
188,189,38,90
188,189,38,90
187,188,39,92
187,188,39,92
187,188,39,92
187,188,39,92
187,188,39,92
187,188,39,92
187,192,39,92
187,191,40,94
183,195,40,94
183,194,40,95
183,194,40,95
179,194,40,95
179,194,40,95
175,198,40,95
171,198,40,95
171,198,40,95
167,198,40,95
167,198,40,95
162,197,41,97
162,197,41,97
159,198,40,95
159,198,40,95
155,198,40,95
154,201,41,97
150,205,41,97
150,209,41,97
146,209,41,97
146,205,41,97
146,209,41,97
142,209,41,97
142,209,41,97
142,209,41,97
138,209,41,97
138,209,41,97
138,209,41,97
138,209,41,97
138,209,41,97
138,209,41,97
138,209,41,97
138,209,41,97
138,209,41,97
138,209,41,97
138,209,41,97
138,209,41,97
142,213,41,97
142,213,41,97
142,213,41,97
142,213,41,97
146,213,41,97
146,213,41,97
147,214,40,95
151,214,40,95
151,214,40,95
151,214,40,95
151,214,40,95
151,214,40,95
151,214,40,95
151,214,40,95
151,214,40,95
151,214,40,95
151,215,40,94
151,215,40,94
151,219,40,94
147,219,40,94
147,219,40,94
147,219,40,94
143,219,40,94
143,219,40,94
143,219,40,94
143,215,40,94
143,215,40,94
143,215,40,94
143,215,40,94
143,215,40,94
143,215,40,94
143,215,40,94
143,215,40,94
147,215,40,94
147,215,40,94
147,215,40,94
147,215,40,94
147,215,40,94
147,215,40,94
147,215,40,94
147,215,40,94
151,215,40,94
151,219,40,94
151,219,40,94
151,219,40,94
151,219,40,94
151,219,40,94
151,219,40,94
155,219,40,94
155,219,40,94
155,219,40,94
155,219,40,94
155,223,40,94
155,223,40,94
155,223,40,94
155,223,40,94
159,222,40,95
159,222,40,95
159,222,40,95
159,222,40,95
159,222,40,95
159,226,40,95
159,226,40,95
159,226,40,95
159,226,40,95
159,226,40,95
159,226,40,95
159,230,40,95
159,226,40,95
159,226,40,95
159,226,40,95
159,226,40,95
159,223,40,94
159,223,40,94
163,223,40,94
163,223,40,94
163,223,40,94
167,223,40,94
167,223,40,94
167,223,40,94
167,223,40,94
167,223,40,94
167,223,40,94
171,223,40,94
171,223,40,94
171,223,40,94
171,223,40,94
171,223,40,94
171,223,40,94
171,223,40,94
171,223,40,94
171,223,40,94
175,223,40,94
175,223,40,94
175,223,40,94
175,223,40,94
179,223,40,94
179,223,40,94
179,224,39,92
183,224,39,92
183,224,39,92
183,224,39,92
188,225,38,90
188,225,38,90
192,225,38,90
192,225,38,90
192,225,38,90
196,226,37,88
196,226,37,88
200,226,37,88
200,227,37,86
204,227,37,86
204,227,37,86
208,226,37,88
208,225,38,90
211,224,39,92
211,224,39,92
215,224,39,92
219,224,39,92
219,224,39,92
223,223,40,94
223,223,40,94
227,224,39,92
231,228,39,92
231,228,39,92
235,232,39,92
239,232,39,92
243,232,39,92
247,232,39,92
256,229,38,90
260,229,38,90
268,229,38,90
272,229,38,90
280,229,38,90
288,229,38,90
292,229,38,90
296,225,38,90
304,225,38,90
311,224,39,92
315,224,39,92
319,224,39,92
328,225,38,90
332,226,37,88
340,226,37,88
344,227,37,86
352,230,37,88
356,226,37,88
364,226,37,88
372,226,37,88
384,226,37,88
392,229,38,90
396,229,38,90
404,229,38,90
408,229,38,90
412,229,38,90
416,230,37,88
420,230,37,88
424,226,37,88
424,225,38,90
424,221,38,90
420,217,38,90
420,213,38,90
416,210,37,88
416,207,37,86
412,207,37,86
408,206,37,88
408,205,38,90
403,200,39,92
399,196,39,92
396,193,38,90
391,192,39,92
387,188,39,92
387,187,40,94
383,184,39,92
379,184,39,92
379,184,39,92
376,185,38,90
371,188,39,92
371,188,39,92
371,188,39,92
367,188,39,92
367,184,39,92
367,184,39,92
367,184,39,92
364,181,38,90
364,181,38,90
360,178,37,88
360,178,37,88
356,178,37,88
356,177,38,90
356,174,37,88
352,175,37,86
353,175,36,85
352,179,37,86
352,179,37,86
352,179,37,86
352,179,37,86
348,179,37,86
348,179,37,86
348,179,37,86
348,175,37,86
344,175,37,86
345,175,36,85
345,176,35,83
346,177,34,81
346,177,34,81
342,178,34,80
342,178,34,80
342,178,34,80
342,182,34,80
338,182,34,80
338,182,34,80
338,186,34,80
338,186,34,80
334,186,34,80
334,186,34,80
334,185,34,81
334,185,34,81
330,181,34,81
330,181,34,81
330,177,34,81
330,177,34,81
326,177,34,81
326,177,34,81
326,174,34,80
326,175,33,78
322,178,34,80
322,178,34,80
322,181,34,81
322,181,34,81
322,181,34,81
322,181,34,81
322,181,34,81
318,182,34,80
318,182,34,80
314,186,34,80
310,182,34,80
310,182,34,80
310,181,34,81
309,180,35,83
309,176,35,83
309,176,35,83
309,175,36,85
308,175,37,86
308,175,37,86
308,175,37,86
308,175,37,86
308,175,37,86
308,178,37,88
308,178,37,88
308,178,37,88
308,178,37,88
308,177,38,90
304,177,38,90
303,176,39,92
304,173,38,90
304,173,38,90
304,170,37,88
304,170,37,88
304,167,37,86
304,167,37,86
304,167,37,86
304,167,37,86
304,167,37,86
308,167,37,86
308,170,37,88
308,170,37,88
308,169,38,90
311,168,39,92
315,164,39,92
315,164,39,92
319,164,39,92
319,164,39,92
323,164,39,92
323,164,39,92
328,165,38,90
328,165,38,90
332,165,38,90
332,165,38,90
335,164,39,92
336,161,38,90
340,162,37,88
340,162,37,88
340,162,37,88
344,162,37,88
344,162,37,88
344,161,38,90
344,157,38,90
339,156,39,92
340,149,38,90
335,148,39,92
335,144,39,92
336,141,38,90
336,141,38,90
336,141,38,90
336,138,37,88
332,139,37,86
332,143,37,86
333,143,36,85
333,147,36,85
333,151,36,85
333,155,36,85
336,159,37,86
336,159,37,86
337,159,36,85
337,160,35,83
337,160,35,83
337,160,35,83
337,160,35,83
338,161,34,81
338,161,34,81
342,161,34,81
342,165,34,81
342,165,34,81
342,169,34,81
342,169,34,81
338,173,34,81
338,173,34,81
338,174,34,80
338,175,33,78
338,179,33,77
342,183,33,77
342,183,33,77
342,187,33,77
343,192,32,75
347,196,32,75
346,199,33,77
350,203,33,78
346,206,34,80
346,205,34,81
346,205,34,81
350,209,34,81
350,209,34,81
350,210,34,80
350,214,34,80
350,214,34,80
350,218,34,80
