450,91,32,36
446,95,31,35
442,100,31,34
439,104,30,34
435,104,29,33
431,108,30,34
428,109,28,32
424,109,28,32
419,109,29,32
415,112,30,34
410,111,31,35
410,115,31,35
406,120,31,34
407,120,29,33
407,124,29,33
407,128,29,33
407,128,29,33
403,132,29,33
399,136,29,33
399,140,29,33
402,139,31,35
398,143,32,36
398,139,32,36
394,139,32,36
394,139,32,36
390,139,31,35
390,135,32,36
385,134,34,38
381,134,33,37
390,135,32,36
386,135,32,36
390,140,31,34
390,139,32,36
390,139,31,35
390,140,31,34
390,139,32,36
390,143,31,35
390,143,31,35
386,143,31,35
386,144,31,34
386,143,31,35
386,143,32,36
385,142,33,37
389,138,33,37
398,139,32,36
402,139,32,36
397,137,34,39
396,137,35,39
396,137,36,40
396,133,35,39
396,133,36,40
396,137,36,40
400,141,36,40
395,140,37,42
387,140,37,42
383,140,37,41
383,140,37,41
384,141,36,40
384,141,35,39
384,141,35,39
384,141,36,40
384,141,35,39
389,145,34,39
385,146,34,38
385,146,33,37
386,147,32,36
381,142,34,38
380,141,35,39
377,141,34,39
382,143,32,36
381,142,33,37
381,142,33,37
382,143,32,36
382,143,32,36
382,143,32,36
382,143,32,36
381,142,33,37
381,142,33,37
381,142,34,38
381,142,34,38
378,143,32,36
378,147,31,35
378,147,32,36
378,147,31,35
374,148,31,34
366,148,31,34
362,147,31,35
366,148,31,34
366,148,31,34
367,148,30,34
366,148,31,34
367,148,30,34
367,148,29,33
367,148,29,33
367,149,29,32
368,149,28,32
368,149,28,31
368,149,28,31
368,149,28,31
368,149,28,31
367,149,29,32
367,148,29,33
363,148,30,34
363,148,30,34
367,148,29,33
367,148,30,34
367,148,29,33
367,148,30,34
367,148,30,34
367,148,30,34
367,148,30,34
367,148,30,34
366,148,31,34
366,148,31,34
366,147,31,35
366,147,31,35
366,147,31,35
370,147,31,35
366,147,31,35
370,147,32,36
366,147,32,36
366,147,31,35
366,148,31,34
370,148,31,34
366,148,31,34
366,147,32,36
366,147,32,36
366,147,32,36
365,146,33,37
365,146,33,37
365,146,33,37
365,146,33,37
365,146,34,38
365,145,34,39
365,146,34,38
363,144,37,41
363,144,37,41
363,143,38,43
363,143,38,43
363,144,37,41
363,144,37,41
363,144,37,41
363,144,37,41
363,144,37,41
363,144,37,41
363,143,38,43
363,143,38,43
363,143,38,43
363,144,37,42
363,144,37,42
363,143,38,43
371,143,38,43
370,143,40,44
370,142,40,45
369,141,42,47
368,140,44,50
368,140,44,50
368,140,44,50
368,140,44,50
366,138,47,53
362,138,47,53
362,138,47,53
358,138,48,54
357,137,50,56
352,136,51,57
352,136,51,57
352,136,51,57
353,137,50,56
357,137,50,56
357,137,50,56
356,136,51,57
357,137,50,56
357,137,50,56
357,137,50,56
357,137,50,56
357,137,50,56
357,137,50,56
357,137,50,56
357,137,50,56
357,137,50,56
364,136,51,57
360,136,51,57
361,137,50,56
357,137,50,56
