450,91,31,37
446,95,31,37
442,99,31,37
438,104,30,35
435,108,29,34
431,108,29,35
426,108,30,35
422,111,30,36
418,115,30,36
414,115,30,36
417,118,32,38
421,114,33,39
405,117,33,40
405,117,33,40
404,117,34,41
400,121,34,41
401,125,33,40
401,130,33,39
401,130,33,39
396,133,34,41
393,133,33,40
393,133,33,40
393,138,33,39
392,137,34,41
388,136,35,42
388,136,35,42
391,140,36,43
391,139,37,44
399,139,37,44
406,139,38,45
401,138,40,47
397,137,41,48
394,138,39,47
382,138,39,47
382,138,39,47
381,138,40,47
377,141,41,48
373,138,40,47
377,138,40,47
333,184,38,46
349,188,38,45
358,189,36,43
349,189,37,44
354,185,36,43
341,180,38,45
337,180,38,45
333,177,37,44
333,177,37,44
325,173,37,44
325,173,37,44
325,173,37,44
321,173,37,44
325,173,37,44
321,176,38,46
316,167,39,47
319,167,41,48
347,204,41,48
355,200,41,48
355,195,42,50
350,194,44,52
341,185,46,54
341,181,46,54
341,177,46,54
337,181,46,54
337,181,45,53
337,181,45,53
337,181,45,53
337,181,46,54
336,179,47,57
336,179,47,57
348,183,47,57
346,181,51,61
350,181,51,61
350,177,52,62
338,177,52,62
342,177,52,62
338,177,52,62
342,177,52,62
395,147,56,66
402,134,56,66
403,134,54,65
387,134,54,65
379,139,53,64
379,142,54,65
383,142,54,65
388,148,52,62
392,148,52,62
391,147,53,64
391,147,53,64
391,146,54,65
391,146,54,65
389,149,57,68
393,148,58,69
393,148,58,69
393,149,57,68
396,144,59,70
396,140,59,70
396,135,60,72
400,136,59,70
400,132,59,70
400,132,59,70
408,128,59,70
413,124,58,69
409,124,58,69
405,129,57,68
405,132,58,69
396,132,59,70
380,131,60,72
379,130,61,73
378,129,64,76
385,124,65,77
384,122,68,81
380,122,68,81
381,119,66,79
93,253,66,79
92,256,68,81
92,256,68,81
91,256,69,82
87,255,70,84
87,255,70,84
87,255,70,84
86,254,72,85
86,254,72,85
85,253,73,87
84,252,75,89
84,251,76,91
83,250,78,93
82,250,79,94
82,250,79,94
81,249,81,96
77,249,81,96
80,243,84,100
80,243,84,100
80,243,84,100
79,242,86,102
77,240,89,106
69,236,89,106
71,224,94,113
83,244,94,113
82,235,96,115
74,235,96,115
57,238,98,117
59,236,102,122
87,244,102,122
85,237,113,135
84,240,115,137
122,235,111,132
94,255,111,132
89,257,113,135
89,257,113,135
93,257,113,135
93,253,113,135
97,253,113,135
89,249,113,135
124,264,115,137
124,272,115,137
115,263,117,140
111,263,117,140
108,268,115,137
112,268,115,137
112,268,115,137
109,269,113,135
110,271,111,132
114,271,111,132
120,272,108,129
120,272,108,129
120,272,108,129
121,273,106,127
121,273,106,127
120,272,108,129
120,272,108,129
120,272,108,129
120,272,108,129
120,272,108,129
120,272,108,129
120,272,108,129
124,272,108,129
128,272,108,129
132,272,108,129
132,272,108,129
136,272,108,129
136,272,108,129
140,272,108,129
140,272,108,129
140,272,108,129
134,271,111,132
130,271,111,132
133,265,113,135
129,261,113,135
125,257,113,135
116,256,115,137
285,327,115,137
289,327,115,137
289,327,115,137
289,327,115,137
289,327,115,137
293,327,115,137
293,327,115,137
293,327,115,137
292,326,117,140
292,326,117,140
292,326,117,140
292,326,117,140
291,324,120,143
291,324,120,143
290,323,122,146
290,323,122,146
289,322,124,148
289,322,124,148
289,322,124,148
289,322,124,148
291,320,127,151
290,319,129,154
290,319,129,154
290,319,129,154
290,319,129,154
289,317,132,158
289,317,132,158
289,317,132,158
289,317,132,158
289,317,132,158
289,317,132,158
289,317,132,158
289,317,132,158
289,317,132,158
291,315,135,161
290,314,137,164
289,312,140,167
289,312,140,167
287,311,143,170
287,311,143,170
287,311,143,170
287,311,143,170
291,311,143,170
290,309,146,174
294,309,146,174
294,309,146,174
298,309,146,174
303,311,143,170
303,311,143,170
302,309,146,174
306,309,146,174
306,309,146,174
304,307,149,177
304,307,149,177
303,305,152,181
303,305,152,181
303,305,152,181
303,305,152,181
301,304,155,184
301,304,155,184
301,304,155,184
301,304,155,184
301,304,155,184
301,304,155,184
301,304,155,184
301,304,155,184
301,304,155,184
300,302,158,188
300,302,158,188
300,302,158,188
300,302,158,188
300,302,158,188
300,302,158,188
300,302,158,188
300,302,158,188
298,300,161,192
298,300,161,192
298,300,161,192
298,300,161,192
298,300,161,192
297,298,164,196
297,298,164,196
297,298,164,196
297,298,164,196
297,298,164,196
297,298,164,196
297,298,164,196
297,298,164,196
297,298,164,196
297,298,164,196
