6,166,43,27
6,166,43,27
10,166,43,27
10,166,43,27
12,165,46,29
12,164,47,30
15,164,49,31
15,164,48,30
15,164,48,30
15,164,49,31
19,164,49,31
18,163,51,32
18,163,51,32
22,163,50,32
22,163,50,32
26,167,51,32
26,167,50,32
27,168,49,31
30,167,50,32
30,167,50,32
30,167,50,32
35,168,49,31
35,168,48,30
39,168,48,30
39,168,48,30
39,168,48,30
43,168,49,31
42,167,50,32
42,167,50,32
42,167,50,32
47,168,49,31
47,168,49,31
46,167,50,32
46,167,50,32
51,168,48,30
51,168,49,31
50,167,51,32
49,167,52,33
49,167,52,33
53,167,52,33
54,167,51,32
53,167,52,33
57,167,52,33
57,167,53,33
57,167,52,33
61,167,52,33
61,167,53,33
61,167,52,33
65,167,52,33
65,167,52,33
65,167,52,33
69,167,52,33
69,167,52,33
69,167,53,33
68,166,54,34
72,166,54,34
72,166,54,34
72,166,55,35
76,166,54,34
76,166,54,34
76,166,54,34
76,166,54,34
76,166,55,35
80,166,54,34
80,166,54,34
80,166,54,34
80,166,55,35
80,166,55,35
80,166,55,35
80,166,55,35
80,166,54,34
80,166,54,34
80,166,55,35
80,166,54,34
80,170,54,34
80,170,55,35
80,170,55,35
79,170,56,35
79,170,56,35
79,170,56,35
79,170,56,35
79,170,56,35
79,170,56,35
79,170,56,35
79,170,56,35
79,170,56,35
79,170,56,35
79,169,57,36
78,169,58,37
78,169,58,37
77,168,60,38
77,168,60,38
77,168,60,38
77,168,61,38
77,168,61,38
76,168,62,39
76,168,62,39
76,168,62,39
76,167,63,40
76,167,63,40
75,167,64,41
74,167,66,41
74,167,66,41
74,166,67,42
74,166,67,42
74,166,67,42
74,166,67,42
73,166,68,43
77,166,68,43
77,166,68,43
76,165,70,44
76,165,70,44
77,166,68,43
77,166,68,43
77,166,68,43
76,165,70,44
76,165,70,44
76,165,70,44
80,165,70,44
80,165,70,44
80,165,70,44
80,165,70,44
80,165,70,44
80,165,71,45
84,165,71,45
84,165,71,45
83,164,72,46
84,165,71,45
87,164,72,46
87,164,72,46
87,164,72,46
87,164,72,46
90,164,74,47
90,164,74,47
90,164,74,47
94,163,75,48
93,163,77,48
93,163,77,48
93,163,77,48
94,163,75,48
97,163,77,48
96,163,78,49
96,163,78,49
99,162,80,50
99,162,80,50
99,162,80,50
103,162,80,50
102,162,82,51
106,162,82,51
106,162,82,51
106,161,83,52
110,161,83,52
110,161,83,52
113,161,85,53
112,160,86,54
112,160,86,54
116,160,86,54
116,160,86,54
112,160,86,54
122,159,90,57
125,154,92,58
136,170,92,58
124,170,92,58
144,166,92,58
136,166,92,58
123,161,94,59
112,162,92,58
101,162,90,57
89,162,90,57
96,162,92,58
92,162,92,58
97,162,90,57
100,162,92,58
100,166,92,58
100,166,92,58
99,165,94,59
99,165,94,59
99,165,94,59
99,165,94,59
99,169,94,59
99,169,94,59
99,169,94,59
98,169,95,60
98,169,95,60
98,169,95,60
97,168,97,61
97,168,97,61
101,168,97,61
105,168,97,61
109,168,97,61
109,168,97,61
113,168,97,61
116,167,99,63
121,168,97,61
121,168,97,61
121,168,97,61
121,168,97,61
117,168,97,61
117,168,97,61
113,168,97,61
109,168,97,61
105,168,97,61
101,168,97,61
93,168,97,61
88,167,99,63
84,167,99,63
75,163,101,64
71,163,101,64
67,163,101,64
67,163,101,64
67,163,101,64
71,163,101,64
75,163,101,64
75,163,101,64
87,163,101,64
91,159,101,64
95,159,101,64
103,159,101,64
107,159,101,64
111,159,101,64
114,158,103,65
122,158,103,65
125,158,105,66
133,158,105,66
136,157,107,68
139,156,110,69
146,156,112,70
150,156,112,70
158,152,112,70
161,151,114,72
165,151,114,72
169,151,114,72
173,151,114,72
177,151,114,72
181,151,114,72
185,151,114,72
193,151,114,72
197,151,114,72
201,151,114,72
209,151,114,72
213,151,114,72
217,151,114,72
225,151,114,72
233,151,114,72
245,151,114,72
257,151,114,72
273,151,114,72
289,151,114,72
281,151,114,72
297,151,114,72
289,151,114,72
285,151,114,72
