180,79,37,114
180,83,37,114
180,87,37,114
180,93,36,110
176,93,36,110
176,92,37,112
172,91,37,114
171,89,38,117
168,91,37,114
168,96,37,112
164,100,37,112
164,105,36,110
161,107,35,106
161,107,35,106
161,106,35,108
160,100,37,112
156,95,37,114
156,95,37,114
159,92,39,119
159,93,38,117
164,101,36,110
164,101,36,110
168,99,37,114
164,96,37,112
164,96,37,112
164,95,37,114
163,93,38,117
167,93,38,117
167,89,38,117
172,91,37,114
172,91,37,114
172,91,37,114
168,91,37,114
167,88,39,119
171,88,39,119
170,83,40,121
167,84,39,119
166,83,40,121
167,84,39,119
166,87,40,121
166,87,40,121
163,88,39,119
158,86,41,124
158,86,41,124
155,84,39,119
150,83,40,121
146,83,40,121
142,83,40,121
138,82,41,124
146,82,41,124
146,85,41,126
142,85,41,126
142,86,41,124
138,86,41,124
133,83,42,129
134,81,41,126
134,81,41,126
134,77,41,126
133,75,42,129
133,71,42,129
133,71,42,129
133,71,42,129
129,67,42,129
129,67,42,129
129,63,42,129
129,62,43,131
125,62,43,131
121,59,42,129
117,59,42,129
118,57,41,126
113,55,42,129
109,54,43,131
109,54,43,131
105,54,43,131
101,54,43,131
101,54,43,131
97,54,43,131
89,54,43,131
73,54,43,131
69,55,42,129
65,55,42,129
61,50,43,131
57,46,43,131
53,43,42,129
53,42,43,131
49,39,42,129
49,39,42,129
49,34,43,131
45,34,43,131
45,30,43,131
45,30,43,131
45,30,43,131
41,26,43,131
41,30,43,131
37,30,43,131
37,30,43,131
29,30,43,131
25,26,43,131
21,26,43,131
16,25,44,134
12,21,44,134
8,21,44,134
5,18,43,131
-3,14,43,131
-7,14,43,131
-11,10,43,131
-12,9,44,134
-16,1,44,134
-23,-2,43,131
-27,-6,43,131
-18,-11,41,126
164,52,41,126
160,52,41,126
160,57,41,124
156,61,41,124
152,65,41,124
153,66,40,121
149,66,40,121
149,70,40,121
144,69,41,124
148,73,41,124
152,72,41,126
156,70,42,129
156,76,41,126
160,76,41,126
164,76,41,126
168,76,41,126
168,80,41,126
168,76,41,126
172,76,41,126
172,74,42,129
176,80,41,126
176,84,41,126
176,88,41,126
180,93,41,124
176,93,41,124
181,94,40,121
181,94,40,121
181,94,40,121
181,98,40,121
177,102,40,121
177,102,40,121
177,102,40,121
176,101,41,124
177,98,40,121
176,97,41,124
177,94,40,121
176,93,41,124
180,93,41,124
180,93,41,124
180,93,41,124
180,89,41,124
180,89,41,124
180,84,41,126
176,80,41,126
176,76,41,126
176,72,41,126
176,72,41,126
172,74,42,129
172,76,41,126
172,78,42,129
176,78,42,129
180,78,42,129
184,74,42,129
184,72,41,126
184,76,41,126
184,77,41,124
184,81,41,124
184,81,41,124
188,85,41,124
184,85,41,124
184,85,41,124
184,84,41,126
184,80,41,126
180,82,42,129
176,84,41,126
180,88,41,126
180,88,41,126
176,88,41,126
176,88,41,126
180,86,42,129
180,82,42,129
180,82,42,129
180,82,42,129
172,88,41,126
172,90,42,129
168,86,42,129
164,82,42,129
164,78,42,129
163,77,43,131
163,73,43,131
167,69,43,131
171,73,43,131
171,73,43,131
175,77,43,131
179,77,43,131
183,76,44,134
187,72,44,134
187,72,44,134
183,69,43,131
183,73,43,131
183,77,43,131
187,81,43,131
191,81,43,131
191,81,43,131
191,81,43,131
195,81,43,131
195,81,43,131
195,85,43,131
195,89,43,131
199,89,43,131
203,93,43,131
199,97,43,131
199,100,44,134
195,100,44,134
190,102,45,137
186,102,45,137
186,102,45,137
183,104,44,134
183,108,44,134
179,112,44,134
179,112,44,134
179,108,44,134
179,104,44,134
175,96,44,134
174,94,45,137
174,86,45,137
170,82,45,137
170,86,45,137
170,86,45,137
166,86,45,137
163,88,44,134
163,88,44,134
163,84,44,134
163,80,44,134
163,76,44,134
155,72,44,134
155,68,44,134
155,68,44,134
162,70,45,137
166,70,45,137
170,74,45,137
174,70,45,137
174,70,45,137
174,70,45,137
174,70,45,137
174,70,45,137
174,74,45,137
174,78,45,137
178,82,45,137
178,82,45,137
182,82,45,137
186,82,45,137
186,82,45,137
186,82,45,137
182,86,45,137
186,90,45,137
186,90,45,137
186,90,45,137
190,94,45,137
190,94,45,137
190,97,46,139
190,93,46,139
186,97,46,139
178,101,46,139
174,105,46,139
174,110,45,137
170,110,45,137
170,106,45,137
170,102,45,137
166,102,45,137
166,98,45,137
166,94,45,137
166,94,45,137
162,94,45,137
158,97,46,139
158,97,46,139
154,93,46,139
154,93,46,139
154,89,46,139
150,89,46,139
150,93,46,139
150,93,46,139
154,98,45,137
158,102,45,137
158,102,45,137
162,102,45,137
162,102,45,137
154,98,45,137
154,98,45,137
154,98,45,137
155,100,44,134
159,105,43,131
155,109,43,131
155,113,43,131
151,113,43,131
151,113,43,131
155,108,44,134
155,108,44,134
155,108,44,134
151,108,44,134
151,108,44,134
151,108,44,134
151,104,44,134
147,104,44,134
143,100,44,134
139,96,44,134
